,public_client_id,taxa_Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,taxa_Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,taxa_Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Marinifilaceae.Odoribacter,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae.Alistipes,taxa_Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae.Parabacteroides,taxa_Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.Christensenellaceae_R-7_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae_1.Clostridium_sensu_stricto_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales_vadinBB60_group.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.Family_XIII_AD3011_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.Family_XIII_UCG-001,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Family_XIII.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Agathobacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Anaerostipes,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Blautia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Coprococcus_3,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Fusicatenibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.GCA-900066575,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnoclostridium,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_FCS020_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_ND3007_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_NK4A136_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-001,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-004,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospiraceae_UCG-010,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Marvinbryantia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Roseburia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.nan,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Intestinibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae.Romboutsia,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Butyricicoccus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Candidatus_Soleaferrea,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.DTU089,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Faecalibacterium,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Flavonifractor,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.GCA-900066225,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Intestinimonas,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Negativibacillus,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillibacter,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Oscillospira,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminiclostridium_5,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminiclostridium_9,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_NK4A214_group,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-002,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-003,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-004,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-005,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcaceae_UCG-013,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus_1,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Ruminococcus_2,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Subdoligranulum,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.UBA1819,taxa_Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.nan,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelatoclostridium,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Erysipelotrichaceae_UCG-003,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.Holdemania,taxa_Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae.nan,taxa_Bacteria.Firmicutes.Negativicutes.Selenomonadales.Acidaminococcaceae.Phascolarctobacterium,taxa_Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Bilophila,taxa_Bacteria.Proteobacteria.Gammaproteobacteria.Betaproteobacteriales.Burkholderiaceae.Parasutterella,taxa_Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae.Akkermansia
1686,01622490,17,673,24,7862,128,952,190,1044,250,20,55,81,63,13,0,2645,726,3084,168,274,693,948,46,517,1212,155,267,1543,201,30,50,160,683,2112,106,601,0,113,14,25,6644,0,0,30,13,76,4,703,96,228,595,191,82,333,250,1113,1911,1816,12,620,4,154,0,0,270,38,263,83
1687,01622816,24,914,148,13586,533,2558,2006,1124,3591,107,99,161,186,150,129,4664,1444,12007,595,2030,1681,1616,177,2714,7627,451,1501,3921,3166,503,454,672,1790,27477,40,67,66,1660,30,38,15868,91,22,268,109,1754,129,249,406,2281,2979,1204,372,3103,2385,10484,3482,3429,31,2234,0,992,26,17,3006,89,236,212
1688,01622891,243,554,33,27670,0,1667,1848,72,0,4,0,5,9,0,51,3281,1122,11427,259,1455,2733,1401,0,4021,405,0,275,1505,0,604,60,210,2202,9024,0,64,30,729,34,0,9907,159,0,355,0,227,0,394,349,0,0,0,0,15,1066,6,0,256,25,1046,212,0,113,17,2080,252,220,15
1689,01623401,3178,760,0,23165,326,1832,7106,144,3461,452,919,2283,1008,131,0,1520,507,1340,319,225,1482,468,138,1127,1289,322,298,11853,226,262,307,214,3677,3762,77,108,18,1120,42,9,14926,53,258,250,0,720,492,351,500,3510,12760,1932,131,2864,2052,1207,1294,6406,56,8941,0,162,26,3,2765,514,66,0
1690,01623996,543,259,60,17533,705,2484,822,159,4324,53,376,802,98,39,2,2155,254,2919,208,260,716,563,34,330,1147,127,227,749,568,148,10,277,699,2137,373,201,0,451,12,27,10765,26,12,67,126,77,72,222,238,858,1319,247,178,701,276,4108,5697,1488,22,961,83,117,14,6,184,42,442,151
1691,01624396,531,1739,155,15897,398,5774,1577,453,1703,78,22,830,179,55,54,3016,286,4836,250,0,1768,970,25,1035,2310,107,122,2061,356,33,27,98,2494,2450,104,141,50,742,19,235,8797,110,0,331,245,526,311,557,351,1208,4823,186,230,1685,1181,13543,2759,2475,21,2408,0,0,20,192,2064,299,54,436
1692,01625448,161,494,85,5715,164,1337,1051,20,1065,177,0,1599,95,23,5,935,174,2323,156,402,500,744,58,616,243,50,292,439,603,71,22,403,1454,2569,0,4,18,142,4,85,6327,37,18,105,65,175,65,401,164,804,1083,247,109,1332,438,4840,0,1307,104,601,0,409,17,7,0,170,512,1014
1693,01625865,11078,0,285,28307,301,4173,2860,442,1830,3901,803,360,459,201,200,4721,2053,21390,0,604,469,4728,147,1191,1537,0,1179,3348,145,272,124,1001,1725,15580,545,179,61,1570,42,127,18161,182,129,398,0,756,316,314,1430,3639,2197,341,780,3470,1942,13423,15175,6191,107,7018,603,5814,53,136,1696,721,0,1615
1694,01626616,0,48,352,62920,922,890,1832,29,113,28,23,72,47,72,11,1961,542,2540,77,316,1053,211,54,2899,2205,99,329,4464,248,917,208,287,6161,2973,6,0,19,1842,5,0,9917,123,0,257,75,443,233,128,829,0,0,289,68,52,834,0,2386,1114,40,263,122,991,211,12,853,0,0,0
1695,01627360,0,1865,134,39030,384,1624,2008,47,34,0,0,0,55,6,0,9308,8463,16494,306,985,1633,2363,76,3425,4951,324,434,916,2540,1103,704,110,4592,8990,10,0,0,2414,0,0,14324,16,0,46,64,34,10,63,253,92,112,210,127,23,1003,443,0,477,0,115,94,3887,18,0,1794,208,2085,39
1696,01627457,698,0,231,17937,779,5470,20525,239,1169,904,2497,711,152,174,153,2114,4670,14587,61,367,816,6986,420,1997,1020,45,256,3740,0,302,367,305,73,7272,1316,95,26,1827,96,598,24203,2185,96,504,836,562,989,4492,1777,407,1163,112,345,576,476,0,6370,15407,393,3403,3065,541,136,222,0,363,1735,0
1697,01627542,0,3367,114,24216,485,3631,3468,4678,23028,345,1800,372,552,171,174,4698,4040,33571,1491,1995,2888,8501,170,707,10961,752,5926,5147,970,131,385,1001,3485,15893,229,138,21,1330,14,172,28381,47,177,210,43,470,0,2263,482,2910,2766,509,560,2120,2378,6830,8709,6985,154,5857,156,2212,26,19,1918,56,1623,1489
1698,01627988,126,3367,161,96239,227,14138,7531,675,2375,94,1090,169,617,342,162,45810,8810,39788,2097,2713,6597,7856,257,8786,17906,373,2577,14971,2520,1728,1877,414,18127,27982,17,914,48,3066,65,22,61099,390,19,786,1074,821,201,802,840,1706,5463,1895,736,1433,4115,27074,8745,8665,128,7449,579,14132,154,52,5038,1489,604,13321
1699,01628226,20,28,0,3407,73,1057,282,325,670,593,312,68,228,72,10,8484,245,2694,459,405,1915,432,52,412,1467,75,137,4935,867,242,151,355,1597,3876,440,555,0,680,0,0,6194,21,21,147,82,36,55,482,222,592,2494,610,0,1926,163,3334,40,1386,14,2617,0,84,13,0,3230,0,947,0
1700,01628231,0,14,0,93265,0,36,67,41,3,0,0,0,0,0,0,22101,5774,9849,86,568,490,989,10,4290,6855,0,218,243,6533,3384,58,0,5224,6764,51,4,0,1802,0,11,504,438,0,0,0,226,0,48,93,0,44,18,0,0,834,97,6343,1213,0,859,9,821,22,10,46,374,58,92
1701,01628648,0,60,0,46456,69,6620,1657,161,164,28,0,62,237,113,125,4085,7599,2458,239,0,185,1472,145,2515,1156,0,214,3733,363,54,121,6,271,6977,62,70,86,739,5,46,13725,231,0,424,824,601,362,1056,874,140,720,0,519,493,2330,58,1479,1811,157,1149,2257,0,44,62,0,729,1085,3
1702,01628967,1043,1950,31,129498,1610,7999,9348,677,390,130,0,27,361,156,149,7195,288,26475,0,1226,5618,1195,330,11345,10137,176,366,7216,1104,3080,3160,146,4819,20883,0,0,189,1988,77,36,50795,946,44,522,1050,1480,0,2079,1995,1051,0,2481,785,332,1137,0,6392,2589,258,4184,90,10070,145,149,6492,1242,9417,457
1703,01629090,0,32,87,25233,0,1743,2775,146,4377,42,13,102,64,145,0,5697,2534,3298,156,249,902,822,42,2078,2488,96,197,2581,1226,1173,696,193,914,5919,0,0,16,1221,37,11,9704,100,27,215,0,176,42,73,134,325,3991,1477,205,2140,379,14442,1470,2697,38,6048,28,181,73,0,0,382,0,2966
1704,01629336,0,0,185,63831,0,1721,0,0,7,101,0,39,313,0,14,8301,2404,9425,0,208,1225,1675,11,5013,1101,106,0,838,0,845,90,94,3875,4005,0,14,46,285,62,54,5485,239,42,167,0,755,90,2808,347,0,0,0,282,44,856,0,0,868,353,796,106,2063,116,51,1533,455,1861,1579
1705,01629792,2056,507,242,13984,407,1843,1545,567,614,42,602,176,326,70,4,4766,2690,13021,411,710,3884,700,30,1531,968,352,1364,2432,1526,643,214,195,5769,8746,346,1233,6,1138,20,7,12887,61,0,308,63,233,109,247,372,2336,1613,937,266,344,358,1504,109,8467,49,1166,12,372,64,3,4640,144,79,8
1706,01629802,4,0,824,49555,1009,5651,2140,2717,704,149,26,297,411,104,314,1985,4227,44032,1018,4550,0,4445,311,1870,4868,148,0,4017,431,193,287,1608,3720,14851,0,0,196,1622,67,60,39033,463,30,144,631,518,116,1039,1062,1064,5927,317,842,434,855,27306,0,2744,146,3170,328,4628,209,31,3447,153,3925,842
1707,01629993,1688,1728,76,9477,52,2015,3900,1888,18667,279,136,0,526,258,692,909,2266,2372,541,443,2796,210,0,1042,641,73,22,131,0,62,604,72,615,4091,128,128,365,228,46,135,349,657,50,222,0,929,122,958,635,1463,2347,3,425,2201,339,238,10643,735,1235,5936,138,966,132,16,837,0,0,11946
1708,01630028,0,130,54,21830,0,132,0,209,0,0,1657,27,164,0,83,14493,625,15075,0,0,0,1459,0,2384,1707,0,0,6150,0,786,23,0,3849,4985,138,0,28,35,9,9,8593,238,7,30,0,231,0,521,343,0,0,0,169,0,1685,0,1715,0,46,115,162,878,92,86,0,0,0,0
1709,01630552,85,0,0,54398,0,812,2472,159,0,0,2283,0,0,0,23,1180,1812,4634,87,0,864,1489,0,1970,128,0,142,193,480,1013,46,0,212,1961,0,1039,0,1121,22,22,13499,537,0,46,79,243,0,101,29,0,0,0,74,0,339,1011,0,3318,5,51,0,458,0,45,3093,0,0,1292
1710,01631397,9,0,0,16323,0,55,1321,0,0,0,0,0,0,0,0,648,88,589,52,56,87,66,0,627,167,0,0,270,0,245,29,0,552,772,0,66,0,199,0,0,10786,64,0,56,65,147,0,43,0,0,309,80,0,0,98,286,86,425,0,1285,0,0,12,0,361,251,0,81
1711,01631878,0,660,141,13204,90,2777,5606,39,367,67,74,128,364,186,239,787,1755,5270,395,1183,1625,472,76,4220,7142,151,1250,2534,0,512,320,152,2339,9650,0,0,32,1827,31,20,12691,106,142,313,240,390,889,354,460,11,1287,234,305,626,3220,5993,6582,2393,36,1368,266,1393,85,0,1914,413,1721,6019
1712,01632022,0,1251,562,22269,248,2190,3078,511,3508,301,712,34,118,54,91,2695,1197,13124,164,119,1980,1194,37,1062,5737,142,691,1340,342,715,24,103,2356,4438,549,169,109,1037,86,162,20996,188,16,454,488,636,85,846,905,2275,5197,1977,391,1314,2710,20141,10746,5081,313,5726,18,455,18,34,0,366,0,3201
1713,01632062,497,0,0,53225,0,973,0,223,108,166,57,108,114,0,255,4250,9458,28245,0,1656,6549,17091,43,2146,8014,79,0,0,0,277,183,721,1005,14758,26,656,0,1344,47,948,3768,1322,65,689,307,909,1165,6980,727,0,285,0,0,0,2498,6782,6630,436,300,4465,3957,1075,302,128,2219,0,0,0
1714,01632380,1056,664,857,32931,616,4335,4101,2207,12706,487,79,2006,782,152,186,6951,3020,8787,291,756,2372,2090,26,4341,4298,100,0,4405,465,128,177,837,7436,8027,0,1126,448,841,94,509,4238,173,103,638,806,450,246,2427,2471,8135,4622,268,805,3856,1087,11397,21016,2371,159,8618,650,2514,113,48,1995,565,1210,5773
1715,01632388,1763,0,0,65119,0,476,15555,112,0,17,23,64,17,0,12,0,55,7639,0,0,0,29,0,4505,1994,0,0,565,0,0,35,0,0,1648,32,0,112,480,43,64,35072,1513,6,791,0,564,819,71,1059,0,0,0,175,0,0,0,0,15,260,907,123,2182,169,129,0,0,5100,0
1716,01632550,73,1217,81,47050,531,548,3853,21,478,10,81,73,109,72,29,3897,881,13052,356,676,3013,942,45,2438,3883,89,990,3471,364,877,602,254,2181,14620,108,63,18,645,30,17,10915,97,32,98,360,193,56,723,389,102,676,243,367,232,1718,1209,0,3051,24,2092,157,2345,95,15,997,535,1164,463
1717,01632988,940,1915,0,19180,197,768,1779,261,2751,235,17,1629,510,336,14,6985,372,6328,313,982,2903,480,101,2784,4145,176,308,8168,1901,862,356,278,2881,8689,0,63,55,1510,51,73,13873,391,52,341,351,956,244,1022,748,2049,8833,1770,464,4141,1451,3202,2186,6724,83,14150,22,887,66,20,2555,610,3046,0
1718,01633002,0,0,424,105335,0,14065,7802,1680,4,0,14,0,41,0,428,189,45,34434,0,0,0,0,0,6780,0,0,0,1084,0,0,185,0,2855,5214,0,0,340,485,94,361,86,2088,14,405,188,2858,0,1849,1624,0,0,11,598,43,180,0,0,40,1344,2382,45,0,0,199,5083,0,0,3275
1719,01633938,1107,532,14,20708,262,861,176,510,3552,3,1226,0,81,15,0,5547,1160,5294,308,0,1026,103,59,1058,2940,108,982,2302,650,451,233,29,1984,2888,0,45,0,550,0,0,6320,16,0,0,0,43,16,210,77,0,716,136,128,69,240,885,621,824,11,505,0,907,19,9,265,0,0,0
1720,01634101,118,15,929,32669,5455,13723,1403,6144,11277,617,97,2109,668,232,509,299,9408,41991,976,4589,2184,888,458,4275,4765,428,100,4176,885,53,221,2364,6992,12446,209,269,411,1065,143,197,10313,830,293,1340,1111,4482,320,1477,1054,2950,5555,98,1686,3332,7295,18071,10850,8971,1265,18108,1047,25064,166,381,2164,537,2947,2593
1721,01634198,544,698,449,37443,884,9774,4434,201,18603,615,453,6010,874,63,161,802,2254,6495,1561,93,548,209,171,561,1488,126,207,666,117,38,164,286,351,3683,604,1766,90,97,49,22,7431,25,142,112,14,55,15,2463,220,1711,3472,125,608,3054,105,932,1894,3943,334,3774,123,6847,76,470,324,290,178,324
1722,01634953,455,0,349,46219,404,0,1205,248,0,0,56,0,118,0,0,5976,1664,3793,158,498,979,1151,57,2634,4151,67,142,525,2769,729,91,15,7492,3043,169,24,0,939,0,0,20162,206,0,88,150,107,69,104,92,161,1870,1019,168,18,487,0,2810,719,39,2355,88,2037,31,64,0,409,1778,11
1723,01635231,1544,2069,95,19972,0,1416,3261,1580,5,31,49,65,126,115,0,25305,3683,21597,0,964,2293,4466,31,5559,10995,167,3428,3126,5705,704,289,255,16555,12199,323,186,9,2331,7,0,26151,113,8,112,410,321,0,119,676,0,372,475,271,128,3322,0,8753,3551,10,706,78,3324,42,23,1214,260,249,6
1724,01635305,73,899,1655,22266,456,5837,901,1725,3266,572,934,31,467,226,360,3374,1037,6606,438,1147,3733,263,73,1149,4986,14,368,375,929,25,28,394,2051,11615,483,261,55,592,62,319,7271,202,202,93,304,123,8,956,338,2023,13338,16,1101,4399,694,232,0,13806,569,8295,2345,205,128,142,0,317,1199,0
1725,01635480,9289,3400,197,24953,281,5248,1522,189,594,95,345,254,220,0,306,14406,1556,9231,339,699,2818,3373,42,673,1921,105,1070,1098,283,205,54,76,1546,4606,160,780,45,47,26,70,19040,537,48,241,107,461,57,312,349,1436,1145,119,230,457,337,22362,0,4035,113,1675,222,602,49,0,1132,166,36,1278
1726,01636666,11,47,299,115917,0,12910,2379,1080,643,158,890,784,215,101,214,6977,1060,3900,0,69,2537,954,84,924,3173,67,0,13255,888,1203,472,0,872,7568,186,23,193,1337,100,218,26900,1130,1416,835,901,1291,783,2120,1012,775,276,0,69,998,4717,1051,20,12,530,4739,300,0,223,11,0,0,1841,259
1727,01636818,2201,7744,301,21896,705,3587,5531,698,2654,250,1369,593,529,285,74,19911,1226,15438,842,4091,2991,4628,118,1617,5276,485,3499,1506,139,65,364,815,2887,13040,46,1102,65,1521,60,138,32234,40,133,311,237,599,35,1277,1221,1497,5649,238,622,4237,1061,1161,7972,9334,167,9461,206,1085,43,0,2182,118,74,1152
1728,01636879,52,0,716,38963,563,4740,1196,379,0,13,1704,40,196,168,232,2160,6307,3416,1151,1364,2319,1300,166,1332,11653,72,959,1267,6419,596,229,1190,4028,16048,94,0,0,2043,0,12,6794,76,20,469,0,173,70,1240,536,2024,2454,831,667,3082,493,4739,0,8845,23,1803,348,11176,26,278,1386,413,130,3357
1729,01637278,120,946,123,24097,634,3149,4128,4975,16,35,0,31,65,113,116,5333,697,3637,326,0,3164,516,65,2720,617,46,0,1488,394,247,284,263,4386,2442,0,37,24,1298,0,76,15935,27,24,91,274,254,88,205,317,593,2141,1163,153,594,664,758,4444,1475,63,1014,0,0,72,0,2468,55,45,10
1730,01637570,23269,5905,245,58028,0,4382,1973,493,281,169,0,0,118,57,123,73578,2220,29705,0,0,1245,7238,23,7276,38,13,536,1503,0,642,382,317,1143,16970,0,0,43,2262,51,37,17709,1823,35,374,311,1905,36,238,1535,1392,654,0,619,573,748,12,0,1052,451,3521,118,385,41,109,0,1060,4239,3078
1731,01637745,0,599,86,12321,190,3025,1880,432,1244,65,26,379,143,34,24,3313,1205,11277,273,441,2325,678,23,1127,1644,159,1046,1674,520,405,173,304,1065,4897,0,0,17,1039,13,18,7437,18,30,110,36,134,81,281,210,670,1526,652,252,626,510,4865,0,3669,49,10540,154,0,30,0,619,244,559,61
1732,01638800,6027,2926,1049,64203,859,13793,11642,2128,20735,365,28376,4238,1059,182,223,16674,7038,21572,2511,2075,3238,6734,53,2043,9368,629,6718,8517,1112,772,105,831,13186,19567,109,10076,31,1319,101,217,36696,42,559,233,347,790,366,4219,1606,5417,13409,4689,1456,10739,2160,42729,22803,14606,104,12978,75,3760,97,51,0,0,1224,1748
1733,01639187,162,231,42,1706,23,277,480,3725,142,8,0,46,21,33,0,1469,162,1275,108,281,785,296,28,233,1165,27,130,466,262,200,43,120,642,1447,0,57,0,432,0,4,2713,0,0,26,0,15,25,77,47,307,993,272,102,200,113,164,209,250,13,438,0,35,0,10,620,40,13,0
1734,01639404,0,72,0,59770,327,1788,16331,628,2517,81,237,316,911,219,630,1129,1432,13373,225,412,1455,582,267,1736,6502,55,1126,3425,188,500,117,238,4103,11421,34,460,14,1246,26,9,20338,563,50,464,1240,1358,318,290,719,898,1021,567,55,2779,6421,202,487,3335,509,3332,1739,6096,69,661,846,296,506,2235
1735,01639449,1028,914,355,81604,878,5624,7408,346,329,98,2648,0,297,19,0,17916,315,3332,166,522,1645,264,376,3365,9451,129,627,13086,3539,2852,388,24,5290,4951,364,311,23,3160,8,57,57335,445,216,451,597,649,0,2889,1321,44,146,2142,276,51,1100,637,3901,10569,162,1343,64,451,163,16,3692,577,4222,1558
1736,01641029,0,3047,207,87382,589,5898,2686,218,2006,46,158,271,231,48,7,44312,7617,22125,580,1355,8625,5030,180,5679,3517,262,2729,1691,1369,385,1655,264,2725,14424,28,13,41,1449,38,34,28903,304,0,411,0,616,0,745,564,0,5225,5047,551,159,344,439,0,2924,179,1774,130,6012,125,16,4456,813,255,6422
1737,01641642,1247,328,51,93815,819,4301,9874,169,240,45,0,148,15,0,31,15032,645,2447,199,390,636,817,38,8877,3311,89,130,1233,1456,422,498,24,6049,4349,99,238,80,275,10,75,34663,282,34,159,929,996,12,1519,916,0,751,1613,43,19,311,12152,0,7823,139,1850,30,349,79,4,642,634,269,2148
1738,01642371,444,0,0,64712,0,0,0,9339,0,26,1088,0,0,44,130,13771,2223,38134,0,14,119,0,33,4897,3318,37,1627,189,0,1056,0,0,4180,18346,4065,508,199,192,75,150,24229,692,0,372,1407,650,0,1648,1388,0,0,0,933,13,1899,3870,0,0,908,2621,384,0,243,60,0,2450,1192,2714
1739,01642495,52518,7025,633,63710,1703,2277,4701,27,44,96,0,23,154,179,66,75177,12180,40188,1716,2440,927,13337,16,11286,13436,0,6121,1354,717,3832,446,258,8697,19328,3768,64,13,7774,29,64,20300,107,10,154,228,776,351,358,998,0,130,0,465,566,4934,7614,11933,42603,38,902,8,4768,134,71,0,598,4778,3498
1740,01642695,0,0,270,33136,143,1300,1377,65,86,10,0,0,31,66,17,3220,1338,4934,153,873,1746,912,0,2279,2119,31,0,286,206,184,209,174,3381,3431,0,16,16,821,0,5,4878,323,0,164,0,191,125,168,308,0,83,191,216,0,774,0,0,0,87,943,104,2332,100,27,658,374,1270,1306
1741,01643165,855,1259,132,41209,591,2074,900,356,1132,58,0,162,132,77,157,3531,2007,5189,0,743,1742,1234,198,1576,2008,159,1127,1437,830,259,218,101,767,9260,204,143,12,581,61,50,19240,151,28,138,135,465,72,921,536,27,2067,390,294,576,911,812,2517,5067,218,2609,87,398,8,23,1065,419,1753,231
1742,01643211,1801,728,55,8065,1687,3030,1766,1254,11637,342,237,2150,294,55,14,10920,2114,7163,688,1624,1020,1550,43,1268,3715,379,773,599,868,109,58,437,1461,3439,295,1205,45,394,11,93,13578,19,126,96,117,88,29,2758,467,715,2266,56,265,1554,358,1517,11623,4524,90,3186,145,1680,14,0,39,109,23,77
1743,01643414,6286,1595,131,27721,343,3225,2050,2384,5420,9203,5794,2255,453,29,371,227,5185,13187,1000,27,1098,190,512,1257,1805,0,0,10,0,0,4,2566,1112,7594,0,6150,0,273,42,357,8654,175,96,358,113,256,494,4820,1304,6100,3378,0,1205,3196,1174,764,26712,6668,186,9185,785,0,29,1268,12,544,3,4
1744,01643636,170,1303,78,17426,257,2546,1177,24,220,19,37,79,79,55,77,475,613,5810,0,893,872,566,77,1333,692,16,0,192,138,56,82,132,2049,3589,11,65,23,92,17,33,1950,173,27,172,0,251,0,235,301,208,676,844,192,348,342,1549,1835,0,47,751,79,498,44,65,1030,177,1087,1108
1745,01643686,8401,8927,0,92306,63,676,2830,3198,0,0,0,0,98,0,4,5041,18422,37732,684,7769,110,6564,90,17629,0,0,0,0,0,1808,308,0,6569,31634,11,14,0,2791,37,0,0,704,11,227,0,0,0,591,979,0,70,0,205,18,448,0,0,77,37,253,460,5677,283,148,1842,397,0,0
1746,01644608,456,167,0,15171,199,989,596,557,34,14,0,32,4,14,13,2987,131,2884,0,542,976,303,17,1357,211,21,23,492,0,195,124,83,1430,1172,0,17,7,565,20,0,379,54,0,34,0,107,20,95,83,94,428,172,59,67,91,87,0,783,36,723,23,0,0,0,433,89,0,176
1747,01644611,6514,4053,331,54458,740,12158,2909,511,14007,197,1190,2730,428,84,133,3051,3188,21040,1013,1266,2210,1006,154,2769,2976,398,875,1951,637,751,256,1618,21264,9576,0,171,57,1909,313,38,24733,106,121,269,455,431,17,612,863,8347,14643,1213,730,2155,643,19235,24571,18135,56,4783,288,1489,48,6,1944,525,124,10596
1748,01645027,61,263,19,16898,332,2244,1528,26,271,47,0,109,141,73,0,1635,1346,2838,108,576,2791,444,126,810,336,91,322,2332,0,139,188,68,926,3210,0,117,0,410,6,0,10735,31,0,78,0,99,57,118,127,124,1251,222,155,176,160,969,0,1910,24,506,81,864,37,0,769,49,26,89
